web_Link,Production Name,Director,Composer/Lyricist,Playwright,Rights Holder,Preview Date,Opening Date,Closing Date,Scraped Date,Category,theatre
https://www.ibdb.com/broadway-production/her-first-roman-3428,Her First Roman,Derek Goldby,Ervin M. Drake,Ervin M. Drake,Joseph CatesandHenry Fownes,"Oct 20, 1968","Oct 20, 1968","Nov 02, 1968",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/how-now-dow-jones-3063,"How Now, Dow Jones",George Abbott,Carolyn Leigh,Max Shulman,David Merrick,"Nov 21, 1967","Dec 07, 1967","Jun 15, 1968",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/marlene-dietrich-2955,Marlene Dietrich,,,,Alexander H. Cohen,"Oct 09, 1967","Oct 09, 1967","Nov 18, 1967",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/walking-happy-3353,Walking Happy,Cy Feuer,Sammy Cahn,Roger O. HirsonandKetti Frings,Feuer & Martin,"Nov 24, 1966","Nov 26, 1966","Apr 16, 1967",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/skyscraper-3264,Skyscraper,Cy Feuer,Sammy Cahn,Peter Stone,Feuer & Martin,"Oct 20, 1965","Nov 13, 1965","Jun 11, 1966",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/bajour-2838,Bajour,Lawrence Kasha,Walter Marks,Ernest Kinoy,"Edward Padula,Carroll Masterson,Harris MastersonandNorman Twain","Nov 18, 1964","Nov 23, 1964","Jun 12, 1965",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/ben-franklin-in-paris-2827,Ben Franklin in Paris,Michael Kidd,Sidney Michaels,Sidney Michaels,George W. GeorgeandFrank Granat,"Oct 07, 1964","Oct 27, 1964","May 01, 1965",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/wiener-blut-3207,Wiener Blut,Tony Niessner,Victor LeonandLeo Stein,Victor LeonandLeo Stein,"Harald A. Hoeller,Felix G. Gerstman,James A. DoolittleandGreek Theatre Association","Sep 11, 1964","Sep 11, 1964","Oct 03, 1964",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/hamlet-3062,Hamlet,John Gielgud,,William Shakespeare,Alexander H. Cohen,"Apr 09, 1964","Apr 09, 1964","Aug 08, 1964",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/luther-3018,Luther,Tony Richardson,,John Osborne,David Merrick,"Sep 24, 1963","Sep 25, 1963","Mar 28, 1964",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/arturo-ui-3041,Arturo Ui,Tony Richardson,Ray Ellis,Bertolt Brecht,David Merrick,"Nov 06, 1963","Nov 11, 1963","Nov 16, 1963",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/martha-graham-3030,Martha Graham,,,,Gertrude Macy,"Oct 13, 1963","Oct 13, 1963","Oct 27, 1963",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/little-me-2933,Little Me,Cy FeuerandBob Fosse,Carolyn Leigh,Neil Simon,Feuer & Martin,"Nov 15, 1962","Nov 17, 1962","Jun 29, 1963",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/the-sound-of-music-2796,The Sound of Music,Vincent J. Donehue,Oscar Hammerstein II,Howard LindsayandRussel Crouse,"Leland Hayward,Richard Halliday,Richard RodgersandOscar Hammerstein II","Nov 11, 1959","Nov 16, 1959","Jun 15, 1963",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/much-ado-about-nothing-2746,Much Ado About Nothing,John Gielgud,,William Shakespeare,"The Cambridge Drama Festival (William Morris Hunt, Executive Producer)","Sep 17, 1959","Sep 17, 1959","Nov 07, 1959",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/les-ballets-africains-2074,Les Ballets Africains,Keita Fodeba,,,Luben Vichey,"Feb 16, 1959","Feb 16, 1959","Mar 28, 1959",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/goldilocks-2697,Goldilocks,Walter Kerr,"Joan Ford,Walter KerrandJean Kerr",Walter KerrandJean Kerr,The Producers TheatreandRobert Whitehead,"Oct 11, 1958","Oct 11, 1958","Feb 28, 1959",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
https://www.ibdb.com/broadway-production/the-visit-2690,The Visit,Peter Brook,,Friedrich Duerrenmatt,The Producers Theatre,"May 05, 1958","May 05, 1958","Nov 29, 1958",2025-06-26,Creative Team and Performance Data,Lunt-Fontanne Theatre
