web_Link,Production Name,Director,Composer/Lyricist,Playwright,Rights Holder,Preview Date,Opening Date,Closing Date,Scraped Date,Category
https://www.ibdb.com/broadway-production/mamma-mia-542316,Mamma Mia!,Phyllida Lloyd,Benny AnderssonandBjörn Ulvaeus,Catherine Johnson,"Judy Craymer,Richard East,Björn UlvaeusandLittlestar","Aug 02, 2025","Aug 14, 2025","Feb 01, 2026",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/good-night-and-good-luck-540754,"Good Night, and Good Luck",David Cromer,Bryan Carter,George ClooneyandGrant Heslov,"Jean Doumanian,Robert Fox,2929 Entertainment,Participant,Warner Bros. Theatre VenturesandJillian Robbins","Mar 12, 2025","Apr 03, 2025","Jun 08, 2025",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/back-to-the-future-the-musical-535440,Back to the Future: The Musical,John Rando,Alan SilvestriandGlen Ballard,Bob Gale,"Colin Ingram,Donovan Mannato / Deborah Dutcher,Tom Viertel/Steven Baruch/Marc Routh/Richard Frankel,Hunter Arnold,Playing Field,Robert L. Hutt,Ivy Herman/Hallee Adelman,Teresa Tsai,Bob McLynn,Kimberly Magarro,Crush Music,Universal Theatrical Group,Sony Masterworks,Augury,Robert ZemeckisandBob Gale","Jun 30, 2023","Aug 03, 2023","Jan 05, 2025",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/the-music-man-526102,The Music Man,Jerry Zaks,Meredith Willson,Meredith Willson,"Barry Diller,David Geffen,Kate HortonandFictionhouse","Dec 20, 2021","Feb 10, 2022","Jan 15, 2023",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/beetlejuice-519779,Beetlejuice,Alex Timbers,Eddie Perfect,Scott BrownandAnthony King,"Warner Bros. Theatre Ventures,Langley Park Productions,Jeffrey Richards,Jam Theatricals,IMG Original Content,Rebecca Gold,Benjamin Lowy,James L. Nederlander,Warner / Chappell Music, Inc.andZenDog Productions","Mar 28, 2019","Apr 25, 2019","Mar 10, 2020",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/school-of-rock-the-musical-498973,School of Rock – The Musical,Laurence Connor,Glenn Slater,Julian Fellowes,"Andrew Lloyd Webber,Really Useful Group,Warner Music Group & Access Industries,The Shubert OrganizationandThe Nederlander Organization (James M. Nederlander: Chairman","Nov 09, 2015","Dec 06, 2015","Jan 20, 2019",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/wolf-hall-parts-one-two-498312,Wolf Hall Parts One & Two,Jeremy Herrin,Stephen Warbeck,,"Jeffrey Richards,Jerry Frankel,Matthew Byam Shaw,Nia Janis & Nick Salmon,Playful Productions UK,Carole Shorenstein Hays,Jam Theatricals,Ron Kastner,Kyodo Tokyo, Inc.,Tulchin Bartner Productions,WLE MSG,Jane Bergère,Scott M. Delman,Rebecca Gold,Just For Laughs Theatricals,Kit Seidel,Triple Play Productions,Gabrielle Palitz,Georgia Gatti,Jessica Genick,Will TriceandThe Shubert Organization","Mar 20, 2015","Apr 09, 2015","Jul 05, 2015",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/rocky-495233,Rocky,Alex Timbers,Lynn Ahrens,Thomas MeehanandSylvester Stallone,"Stage Entertainment USA, Inc.,Sylvester Stallone,Metro-Goldwyn-Mayer,The Shubert Organization,Kevin King-Templeton,James L. Nederlander & Terry Allen Kramer,Roy Furman,Cheryl Wiesenfeld,Zane Tankel,Lucky Champions,Scott Delman,JFL Theatricals / Judith Ann Abrams,Latitude Link,Waxman / Shin / Bergère,Lauren Stevens / Josh Goodman,Joop Van Den EndeandBill Taylor","Feb 13, 2014","Mar 13, 2014","Aug 17, 2014",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/mamma-mia-12925,Mamma Mia!,Phyllida Lloyd,Benny AnderssonandBjörn Ulvaeus,Catherine Johnson,"Judy Craymer,Richard East,Björn UlvaeusandLittlestar Ltd.","Oct 05, 2001","Oct 18, 2001","Sep 12, 2015",2025-06-26,Creative Team and Performance Data
