web_Link,Production Name,Director,Composer/Lyricist,Playwright,Rights Holder,Preview Date,Opening Date,Closing Date,Scraped Date,Category
https://www.ibdb.com/broadway-production/harry-potter-and-the-cursed-child-514844,Harry Potter and the Cursed Child,John Tiffany,Imogen Heap,Jack Thorne,"Sonia Friedman Productions,Colin CallenderandHarry Potter Theatrical Productions","Mar 16, 2018","Apr 22, 2018",Present,2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/cirque-du-soleil-paramour-502326,Cirque du Soleil Paramour,Philippe Decouflé,Andreas Carlsson,,Cirque du Soleil Theatrical,"Apr 16, 2016","May 25, 2016","Apr 16, 2017",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/lord-of-the-dance-dangerous-games-502664,Lord of the Dance: Dangerous Games,Michael Flatley,Gerard Fahy,,Michael Flatley,"Nov 07, 2015","Nov 10, 2015","Jan 03, 2016",2025-06-26,Creative Team and Performance Data
https://www.ibdb.com/broadway-production/on-the-town-497107,On the Town,John Rando,Betty ComdenandAdolph Green,Betty ComdenandAdolph Green,"Howard & Janet Kagan,Severn Partners Entertainment,Bruce Robert Harris and Jack W. Batman,Paula Marie Black,Nigel Lythgoe,Michael J. Moritz Jr.,Mahoney / Alden / Badway,Ambassador Theatre Group,Margie and Bryan Weingarten,Kim Schall,Michael Rubenstein,Terry / Louise / Chris Lingner,Brunish & Trinchero,Stephanie Rosenberg,LaRuffa & Hinderliter,Rubinstein / Handelman,Lizbeth Bintz,Riki Kane Larimer,24 Hour Adventure Production,A & A Gordon,Matt Ross / Ben Feldman / Pamela CooperandBarrington Stage Company","Sep 20, 2014","Oct 16, 2014","Sep 06, 2015",2025-06-26,Creative Team and Performance Data
