web_Link,Production Name,Director,Composer/Lyricist,Playwright,Rights Holder,Preview Date,Opening Date,Closing Date,Scraped Date,Category,theatre
https://www.ibdb.com/broadway-production/the-three-musketeers-3403,The Three Musketeers,Roger Planchon,,Roger Planchon,Compagnie du Théâtre de la Cité de Villeurbanne,"Jun 25, 1968","Jun 25, 1968","Jul 14, 1968",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/cyrano-de-bergerac-3392,Cyrano de Bergerac,Carl Weber,,Edmond Rostand,Repertory Theatre of Lincoln Center (under the direction of Jules Irving),"Apr 13, 1968","Apr 25, 1968","Jun 08, 1968",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/tiger-at-the-gates-3146,Tiger at the Gates,Anthony Quayle,,Jean Giraudoux,Repertory Theatre of Lincoln Center (under the direction of Jules Irving),"Feb 18, 1968","Feb 29, 1968","Apr 06, 1968",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/saint-joan-3109,Saint Joan,John Hirsch,,George Bernard Shaw,Repertory Theatre of Lincoln Center (under the direction of Jules Irving),"Dec 23, 1967","Jan 04, 1968","Feb 10, 1968",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/the-little-foxes-2964,The Little Foxes,Mike Nichols,,Lillian Hellman,Repertory Theatre of Lincoln Center (under the direction of Jules Irving),"Oct 20, 1967","Oct 26, 1967","Jan 20, 1968",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/the-unknown-soldier-and-his-wife-2946,The Unknown Soldier and His Wife,John Dexter,,Peter Ustinov,Alexander H. Cohen,"Jun 27, 1967","Jul 06, 1967","Nov 12, 1967",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/galileo-2937,Galileo,John Hirsch,Hanns EislerandStanley Silverman,Bertolt Brecht,Repertory Theatre of Lincoln Center (under the direction of Herbert Blau and Jules Irving),"Apr 08, 1967","Apr 13, 1967","Jun 17, 1967",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/the-east-wind-3370,The East Wind,Robert Symonds,John Herbert McDowell,Leo Lehman,Repertory Theatre of Lincoln Center (under the direction of Herbert Blau and Jules Irving),"Feb 04, 1967","Feb 09, 1967","Apr 01, 1967",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/yerma-3359,Yerma,John Hirsch,,Federico Garcia Lorca,Repertory Theatre of Lincoln Center (under the direction of Herbert Blau and Jules Irving),"Dec 03, 1966","Dec 08, 1966","Jan 28, 1967",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/the-alchemist-3295,The Alchemist,Jules Irving,,Ben Jonson,Repertory Theatre of Lincoln Center (under the direction of Herbert Blau and Jules Irving),"Oct 01, 1966","Oct 13, 1966","Nov 26, 1966",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/the-caucasian-chalk-circle-3135,The Caucasian Chalk Circle,Jules Irving,Morton Subotnick,Bertolt Brecht,Repertory Theatre of Lincoln Center (under the direction of Herbert Blau and Jules Irving),"Mar 18, 1966","Mar 24, 1966","Jun 18, 1966",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/the-condemned-of-altona-3129,The Condemned of Altona,Herbert Blau,,Jean-Paul Sartre,Repertory Theatre of Lincoln Center (under the direction of Herbert Blau and Jules Irving),"Jan 28, 1966","Feb 03, 1966","Mar 13, 1966",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/the-country-wife-3272,The Country Wife,Robert Symonds,,William Wycherley,Repertory Theatre of Lincoln Center (under the direction of Herbert Blau and Jules Irving),"Dec 03, 1965","Dec 09, 1965","Jan 23, 1966",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
https://www.ibdb.com/broadway-production/dantons-death-3257,Danton's Death,Herbert Blau,,Georg Buchner,Repertory Theatre of Lincoln Center (under the direction of Herbert Blau and Jules Irving),"Oct 12, 1965","Oct 21, 1965","Nov 27, 1965",2025-06-26,Creative Team and Performance Data,Vivian Beaumont Theater
