web_Link,Production Name,Director,Composer/Lyricist,Playwright,Rights Holder,Preview Date,Opening Date,Closing Date,Scraped Date,Category,theatre
https://www.ibdb.com/broadway-production/the-bridges-of-madison-county-494897,The Bridges of Madison County,Bartlett Sher,Jason Robert Brown,Marsha Norman,"Jeffrey Richards,Stacey Mindich,Jerry Frankel,Gutterman Chernoff,Hunter Arnold,Ken Davenport,Carl Daikeler,Michael DeSantis,Aaron Priest,Libby Adler Mages / Mari Glick Stuart,Scott M. Delman,Independent Presenters Network,Red Mountain Theatre Company,Caiola Productions,Remmel T. Dickinson,Ken Greiner,David Lancaster,Bellanca Smigel Rutter,Mark S. Golub & David S. Golub,Will Trice,Warner Bros. Theatre Ventures, Inc.andThe Shubert Organization","Jan 17, 2014","Feb 20, 2014","May 18, 2014",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/orphans-493860,Orphans,Daniel Sullivan,,Lyle Kessler,"Frederick Zollo,Robert Cole,The Shubert Organization,Orin Wolf,Lucky VIII,Scott M. Delman,James P. MacGilvrayandStylesFour Productions","Mar 26, 2013","Apr 18, 2013","May 19, 2013",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/glengarry-glen-ross-493046,Glengarry Glen Ross,Daniel Sullivan,,David Mamet,"Jeffrey Richards,Jerry Frankel,Jam Theatricals,Luigi & Rose Caiola,Gutterman Chernoff,Universal Pictures Stage Productions,Amy & Phil Mickelson,Patty Baker,Mark S. Golub & David S. Golub,Ken Greiner,Meg Herman,Kathleen K. Johnson,Stephanie P. McClelland,Harvey Weinstein,James Fuld Jr. / Kirmser Ponturo Fund,Kit Seidel / Myla Lerner,Will TriceandGFour Productions","Oct 19, 2012","Dec 08, 2012","Jan 20, 2013",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/gore-vidals-the-best-man-491515,Gore Vidal's The Best Man,Michael Wilson,John Gromada,Gore Vidal,"Jeffrey Richards,Jerry Frankel,INFINITY Stages,Universal Pictures Stage Productions,Barbara Manocherian / Michael Palitz,Ken Mahoney / The Broadway Consortium,Kathleen K. Johnson,Andy Sandberg,Fifty Church Street Productions,Larry Hirschhorn / Bennu Productions,Patty Baker,Paul Boskind and Martian Entertainment,Wendy Federman,Mark S. Golub & David S. Golub,Cricket Hooper Jiranek,Stewart F. Lane & Bonnie Comley,Carl Moellenberg,Harold ThauandWill Trice","Mar 06, 2012","Apr 01, 2012","Sep 09, 2012",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/bonnie-and-clyde-490509,Bonnie and Clyde,Jeff Calhoun,Don Black,Ivan Menchell,"Kathleen Raitt,Jerry Frankel,Jeffrey Richards,Barry Satchwell Smith,Michael Jenkins,Howard Caplan,Bernie Abrams / Michael Speyer,Howard Kagan,Barry & Carole Kaye,Terry Schnuck,Nederlander Presentations, Inc.,Corey Brunish / Brisa Trinchero,Alden Badway / The Broadway Consortium,Patty Baker,Bazinet & Company,Uniteus Entertainment,Ken MahoneyandJeremy Scott Blaustein","Nov 04, 2011","Dec 01, 2011","Dec 30, 2011",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/the-motherfucker-with-the-hat-489079,The Motherfucker with the Hat,Anna D. Shapiro,Terence Blanchard,Stephen Adly Guirgis,"Scott Rudin,Stuart Thompson,Public Theater Productions (Oskar Eustis, Artistic Director","Mar 15, 2011","Apr 11, 2011","Jul 17, 2011",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/a-life-in-the-theatre-488279,A Life in the Theatre,Neil Pepe,,David Mamet,"Jeffrey Richards,Jerry Frankel,Jam Theatricals,Debbie Bisno,Eva Price,Larry Magid,Kathleen K. Johnson,Herbert Goldsmith Productions, Inc.,Roger Kass,Barry & Carole Kaye,Kelpie Arts,Black-PereiraandFreedberg-Dale / Dombrowski-Manuel","Sep 21, 2010","Oct 12, 2010","Nov 28, 2010",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/a-behanding-in-spokane-485319,A Behanding in Spokane,John Crowley,,Martin McDonagh,"Robert Fox,Carole Shorenstein Hays,Debra Black,Stephanie P. McClelland,Ostar,Roger Berlind,Scott RudinandThe Shubert Organization","Feb 15, 2010","Mar 04, 2010","Jun 06, 2010",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/a-steady-rain-484365,A Steady Rain,John Crowley,,Keith Huff,"Frederick Zollo,Michael G. Wilson,Barbara Broccoli,Raymond L. Gaspard,Frank Gero,Cheryl Wiesenfeld,Jeffrey Sine,Michael Rose Ltd,The Shubert OrganizationandRobert Cole","Sep 10, 2009","Sep 29, 2009","Dec 06, 2009",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
https://www.ibdb.com/broadway-production/impressionism-482092,Impressionism,Jack O'Brien,Bob James,Michael Jacobs,"Ostar Productions,Roy Furman,Stephanie P. McClelland,Chase Mishkin,Thomas S. Murphy,Jamie deRoy,Broadway Across America,Michael Filerman,Eric Falkenstein,Morris Berchard,Matt Murphy / Suisman-Gasparian,Philip Geier / Donald Keough,Jennifer Manocherian / Wendy Federman,Randall L. Wreghitt,Barbara Freitag / Ergo EntertainmentandMax Onstage / Hugh Hysell / Richard Jordan","Feb 28, 2009","Mar 24, 2009","May 10, 2009",2025-06-26,Creative Team and Performance Data,Gerald Schoenfeld Theatre
