Title,web_Link
Liberty Jones,https://www.ibdb.com/broadway-production/liberty-jones-1075
Hold on to Your Hats,https://www.ibdb.com/broadway-production/hold-on-to-your-hats-1013
Higher and Higher,https://www.ibdb.com/broadway-production/higher-and-higher-1008
Higher and Higher,https://www.ibdb.com/broadway-production/higher-and-higher-13249
The Philadelphia Story,https://www.ibdb.com/broadway-production/the-philadelphia-story-12441
I Married an Angel,https://www.ibdb.com/broadway-production/i-married-an-angel-12349
The Seagull,https://www.ibdb.com/broadway-production/the-seagull-7945
Amphitryon 38,https://www.ibdb.com/broadway-production/amphitryon-38-12306
Babes in Arms,https://www.ibdb.com/broadway-production/babes-in-arms-12218
The Masque of Kings,https://www.ibdb.com/broadway-production/the-masque-of-kings-12193
Idiot's Delight,https://www.ibdb.com/broadway-production/idiots-delight-12107
Love on the Dole,https://www.ibdb.com/broadway-production/love-on-the-dole-12098
Tapestry in Gray,https://www.ibdb.com/broadway-production/tapestry-in-gray-12051
A Sunny Morning,https://www.ibdb.com/broadway-production/a-sunny-morning-12040
The Women Have Their Way,https://www.ibdb.com/broadway-production/the-women-have-their-way-12040
Camille,https://www.ibdb.com/broadway-production/camille-12038
Rosmersholm,https://www.ibdb.com/broadway-production/rosmersholm-12037
Sweet Mystery of Life,https://www.ibdb.com/broadway-production/sweet-mystery-of-life-11999
A Journey By Night,https://www.ibdb.com/broadway-production/a-journey-by-night-9735
Escape Me Never,https://www.ibdb.com/broadway-production/escape-me-never-7932
Dodsworth,https://www.ibdb.com/broadway-production/dodsworth-11889
Dodsworth,https://www.ibdb.com/broadway-production/dodsworth-11841
All the King's Horses,https://www.ibdb.com/broadway-production/all-the-kings-horses-11552
The Drums Begin,https://www.ibdb.com/broadway-production/the-drums-begin-11797
"Champagne, Sec",https://www.ibdb.com/broadway-production/champagne-sec-11767
Her Man of Wax,https://www.ibdb.com/broadway-production/her-man-of-wax-11766
Shady Lady,https://www.ibdb.com/broadway-production/shady-lady-7909
Gay Divorce,https://www.ibdb.com/broadway-production/gay-divorce-11688
Americana,https://www.ibdb.com/broadway-production/americana-11637
Smiling Faces,https://www.ibdb.com/broadway-production/smiling-faces-11616
Hey Nonny Nonny!,https://www.ibdb.com/broadway-production/hey-nonny-nonny-11602
Everybody's Welcome,https://www.ibdb.com/broadway-production/everybodys-welcome-11424
Peter Ibbetson,https://www.ibdb.com/broadway-production/peter-ibbetson-11350
Meet My Sister,https://www.ibdb.com/broadway-production/meet-my-sister-11301
"Hello, Paris",https://www.ibdb.com/broadway-production/hello-paris-11263
The Last Enemy,https://www.ibdb.com/broadway-production/the-last-enemy-11250
Symphony in Two Flats,https://www.ibdb.com/broadway-production/symphony-in-two-flats-9436
Three Little Girls,https://www.ibdb.com/broadway-production/three-little-girls-11101
Hamlet,https://www.ibdb.com/broadway-production/hamlet-11082
Macbeth,https://www.ibdb.com/broadway-production/macbeth-11083
Twelfth Night,https://www.ibdb.com/broadway-production/twelfth-night-11084
The Merchant of Venice,https://www.ibdb.com/broadway-production/the-merchant-of-venice-11085
The Taming of the Shrew,https://www.ibdb.com/broadway-production/the-taming-of-the-shrew-11086
King Richard III,https://www.ibdb.com/broadway-production/king-richard-iii-11087
King Lear,https://www.ibdb.com/broadway-production/king-lear-11088
As You Like It,https://www.ibdb.com/broadway-production/as-you-like-it-11089
Julius Caesar,https://www.ibdb.com/broadway-production/julius-caesar-11090
Bitter Sweet,https://www.ibdb.com/broadway-production/bitter-sweet-9826
The Street Singer,https://www.ibdb.com/broadway-production/the-street-singer-9431
A Night in Venice,https://www.ibdb.com/broadway-production/a-night-in-venice-9401
The Red Robe,https://www.ibdb.com/broadway-production/the-red-robe-10809
Ups-a Daisy,https://www.ibdb.com/broadway-production/ups-a-daisy-10740
White Lilacs,https://www.ibdb.com/broadway-production/white-lilacs-10672
The Silent House,https://www.ibdb.com/broadway-production/the-silent-house-10573
The Five O'Clock Girl,https://www.ibdb.com/broadway-production/the-five-oclock-girl-7876
The Furies,https://www.ibdb.com/broadway-production/the-furies-10601
Harry Delmar's Revels,https://www.ibdb.com/broadway-production/harry-delmars-revels-10504
And So To Bed,https://www.ibdb.com/broadway-production/and-so-to-bed-10485
My Princess,https://www.ibdb.com/broadway-production/my-princess-10465
Padlocks of 1927,https://www.ibdb.com/broadway-production/padlocks-of-1927-10337
Yours Truly,https://www.ibdb.com/broadway-production/yours-truly-10217
Countess Maritza,https://www.ibdb.com/broadway-production/countess-maritza-10120
The Merry World,https://www.ibdb.com/broadway-production/the-merry-world-10091
The Greenwich Village Follies [1925],https://www.ibdb.com/broadway-production/the-greenwich-village-follies-1925-9974
Princess Flavia,https://www.ibdb.com/broadway-production/princess-flavia-9934
Gay Paree [1925],https://www.ibdb.com/broadway-production/gay-paree-1925-7835
Princess Ida,https://www.ibdb.com/broadway-production/princess-ida-9776
Beggar on Horseback,https://www.ibdb.com/broadway-production/beggar-on-horseback-9759
Sky High,https://www.ibdb.com/broadway-production/sky-high-9661
Othello,https://www.ibdb.com/broadway-production/othello-8935
The Magnolia Lady,https://www.ibdb.com/broadway-production/the-magnolia-lady-9635
The Greenwich Village Follies [1924],https://www.ibdb.com/broadway-production/the-greenwich-village-follies-1924-9576
Marjorie,https://www.ibdb.com/broadway-production/marjorie-9546
Vogues of 1924,https://www.ibdb.com/broadway-production/vogues-of-1924-9495
Artists and Models [1923],https://www.ibdb.com/broadway-production/artists-and-models-1923-9254
Blossom Time,https://www.ibdb.com/broadway-production/blossom-time-523170
The Greenwich Village Follies [1922],https://www.ibdb.com/broadway-production/the-greenwich-village-follies-1922-9108
Red Pepper,https://www.ibdb.com/broadway-production/red-pepper-12812
The Hotel Mouse,https://www.ibdb.com/broadway-production/the-hotel-mouse-12782
Pins and Needles,https://www.ibdb.com/broadway-production/pins-and-needles-12756
The Greenwich Village Follies [1921],https://www.ibdb.com/broadway-production/the-greenwich-village-follies-1921-12619
The All-Star Idlers of 1921,https://www.ibdb.com/broadway-production/the-all-star-idlers-of-1921-12540
Just Married,https://www.ibdb.com/broadway-production/just-married-9064
Phoebe of Quality Street,https://www.ibdb.com/broadway-production/phoebe-of-quality-street-9070
The Trial of Joan of Arc,https://www.ibdb.com/broadway-production/the-trial-of-joan-of-arc-9058
Blue Eyes,https://www.ibdb.com/broadway-production/blue-eyes-9037
Her Family Tree,https://www.ibdb.com/broadway-production/her-family-tree-9015
The Greenwich Village Follies of 1920,https://www.ibdb.com/broadway-production/the-greenwich-village-follies-of-1920-8971
Paddy the Next Best Thing,https://www.ibdb.com/broadway-production/paddy-the-next-best-thing-8969
Hamlet,https://www.ibdb.com/broadway-production/hamlet-470511
The Taming of the Shrew,https://www.ibdb.com/broadway-production/the-taming-of-the-shrew-470511
Twelfth Night,https://www.ibdb.com/broadway-production/twelfth-night-470511
The Blue Flame,https://www.ibdb.com/broadway-production/the-blue-flame-6785
The Magic Melody,https://www.ibdb.com/broadway-production/the-magic-melody-6723
Hamlet,https://www.ibdb.com/broadway-production/hamlet-6697
The Taming of the Shrew,https://www.ibdb.com/broadway-production/the-taming-of-the-shrew-6698
Twelfth Night,https://www.ibdb.com/broadway-production/twelfth-night-6699
"Oh, What A Girl!",https://www.ibdb.com/broadway-production/oh-what-a-girl-6669
A Lonely Romeo,https://www.ibdb.com/broadway-production/a-lonely-romeo-8883
"Good Morning, Judge",https://www.ibdb.com/broadway-production/good-morning-judge-8834
The Betrothal,https://www.ibdb.com/broadway-production/the-betrothal-6970
Sometime,https://www.ibdb.com/broadway-production/sometime-8775
Getting Together,https://www.ibdb.com/broadway-production/getting-together-8689
The Copperhead,https://www.ibdb.com/broadway-production/the-copperhead-8672
Maytime,https://www.ibdb.com/broadway-production/maytime-7850
Her Soldier Boy,https://www.ibdb.com/broadway-production/her-soldier-boy-7767
Eileen,https://www.ibdb.com/broadway-production/eileen-8519
Love o' Mike,https://www.ibdb.com/broadway-production/love-o-mike-8290
So Long Letty,https://www.ibdb.com/broadway-production/so-long-letty-13358
The Girl from Brazil,https://www.ibdb.com/broadway-production/the-girl-from-brazil-8405
Mr. Lazarus,https://www.ibdb.com/broadway-production/mr-lazarus-8434
The Happy Ending,https://www.ibdb.com/broadway-production/the-happy-ending-8401
Step This Way,https://www.ibdb.com/broadway-production/step-this-way-6467
If I Were King,https://www.ibdb.com/broadway-production/if-i-were-king-8387
The Great Pursuit,https://www.ibdb.com/broadway-production/the-great-pursuit-8375
Alone at Last,https://www.ibdb.com/broadway-production/alone-at-last-7758
The Road to Happiness,https://www.ibdb.com/broadway-production/the-road-to-happiness-8187
Trilby,https://www.ibdb.com/broadway-production/trilby-8167
To-Night's the Night,https://www.ibdb.com/broadway-production/to-nights-the-night-8111
Suzi,https://www.ibdb.com/broadway-production/suzi-8087
The Hawk,https://www.ibdb.com/broadway-production/the-hawk-8041
Miss Daisy,https://www.ibdb.com/broadway-production/miss-daisy-8030
The Third Party,https://www.ibdb.com/broadway-production/the-third-party-8010
Madam Moselle,https://www.ibdb.com/broadway-production/madam-moselle-8006
The Belle of Bond Street,https://www.ibdb.com/broadway-production/the-belle-of-bond-street-7988
A Thousand Years Ago,https://www.ibdb.com/broadway-production/a-thousand-years-ago-7021
Othello,https://www.ibdb.com/broadway-production/othello-7707
The Merchant of Venice,https://www.ibdb.com/broadway-production/the-merchant-of-venice-7706
The Passing of the Third Floor Back,https://www.ibdb.com/broadway-production/the-passing-of-the-third-floor-back-7703
The Sacrament of Judas,https://www.ibdb.com/broadway-production/the-sacrament-of-judas-7704
Caesar and Cleopatra,https://www.ibdb.com/broadway-production/caesar-and-cleopatra-7702
The Light That Failed,https://www.ibdb.com/broadway-production/the-light-that-failed-7701
Mice and Men,https://www.ibdb.com/broadway-production/mice-and-men-7700
Hamlet,https://www.ibdb.com/broadway-production/hamlet-7705
