Title,web_Link
Madame Sherry,https://www.ibdb.com/broadway-production/madame-sherry-7169
Girlies,https://www.ibdb.com/broadway-production/girlies-4961
Madame X,https://www.ibdb.com/broadway-production/madame-x-7115
The Barrier,https://www.ibdb.com/broadway-production/the-barrier-6899
The Silver Star,https://www.ibdb.com/broadway-production/the-silver-star-6862
The Love Cure,https://www.ibdb.com/broadway-production/the-love-cure-6828
The Mascot,https://www.ibdb.com/broadway-production/the-mascot-6648
Romeo and Juliet,https://www.ibdb.com/broadway-production/romeo-and-juliet-4924
King Lear,https://www.ibdb.com/broadway-production/king-lear-4925
King Richard III,https://www.ibdb.com/broadway-production/king-richard-iii-4926
Richelieu,https://www.ibdb.com/broadway-production/richelieu-5995
Louis XI,https://www.ibdb.com/broadway-production/louis-xi-5996
King John,https://www.ibdb.com/broadway-production/king-john-5997
Macbeth,https://www.ibdb.com/broadway-production/macbeth-5998
Hamlet,https://www.ibdb.com/broadway-production/hamlet-5999
The Merchant of Venice,https://www.ibdb.com/broadway-production/the-merchant-of-venice-6000
Othello,https://www.ibdb.com/broadway-production/othello-6001
Kitty Grey,https://www.ibdb.com/broadway-production/kitty-grey-5100
Little Nemo,https://www.ibdb.com/broadway-production/little-nemo-6601
The Merry Widow,https://www.ibdb.com/broadway-production/the-merry-widow-6408
The Merry Widow,https://www.ibdb.com/broadway-production/the-merry-widow-6408
The Round Up,https://www.ibdb.com/broadway-production/the-round-up-6361
Richelieu,https://www.ibdb.com/broadway-production/richelieu-5988
Julius Caesar,https://www.ibdb.com/broadway-production/julius-caesar-5989
The Merchant of Venice,https://www.ibdb.com/broadway-production/the-merchant-of-venice-5990
King Richard III,https://www.ibdb.com/broadway-production/king-richard-iii-5991
Macbeth,https://www.ibdb.com/broadway-production/macbeth-5992
King Lear,https://www.ibdb.com/broadway-production/king-lear-5993
Othello,https://www.ibdb.com/broadway-production/othello-5994
The Grand Mogul,https://www.ibdb.com/broadway-production/the-grand-mogul-4908
The Scarlet Letter,https://www.ibdb.com/broadway-production/the-scarlet-letter-6062
Beau Brummell,https://www.ibdb.com/broadway-production/beau-brummell-6063
Dr. Jekyll and Mr. Hyde,https://www.ibdb.com/broadway-production/dr-jekyll-and-mr-hyde-6065
A Parisian Romance,https://www.ibdb.com/broadway-production/a-parisian-romance-6066
Peer Gynt,https://www.ibdb.com/broadway-production/peer-gynt-6061
Brewster's Millions,https://www.ibdb.com/broadway-production/brewsters-millions-6304
The Spring Chicken,https://www.ibdb.com/broadway-production/the-spring-chicken-6263
Caesar and Cleopatra,https://www.ibdb.com/broadway-production/caesar-and-cleopatra-6278
Paolo and Francesca,https://www.ibdb.com/broadway-production/paolo-and-francesca-6247
King Rene's Daughter,https://www.ibdb.com/broadway-production/king-renes-daughter-6248
The Lyons Mail,https://www.ibdb.com/broadway-production/the-lyons-mail-6249
Charles I,https://www.ibdb.com/broadway-production/charles-i-6250
Markheim,https://www.ibdb.com/broadway-production/markheim-6251
Mauricette,https://www.ibdb.com/broadway-production/mauricette-6252
The Man from Now,https://www.ibdb.com/broadway-production/the-man-from-now-6238
The Free Lance,https://www.ibdb.com/broadway-production/the-free-lance-6197
Beau Brummell,https://www.ibdb.com/broadway-production/beau-brummell-6053
King Richard III,https://www.ibdb.com/broadway-production/king-richard-iii-6054
Ivan the Terrible,https://www.ibdb.com/broadway-production/ivan-the-terrible-6055
Dr. Jekyll and Mr. Hyde,https://www.ibdb.com/broadway-production/dr-jekyll-and-mr-hyde-6056
The Merchant of Venice,https://www.ibdb.com/broadway-production/the-merchant-of-venice-6057
A Parisian Romance,https://www.ibdb.com/broadway-production/a-parisian-romance-6058
Don Carlos,https://www.ibdb.com/broadway-production/don-carlos-6059
The Scarlet Letter,https://www.ibdb.com/broadway-production/the-scarlet-letter-6060
Forty-five Minutes from Broadway,https://www.ibdb.com/broadway-production/forty-five-minutes-from-broadway-5202
The Man Who Was,https://www.ibdb.com/broadway-production/the-man-who-was-4993
A Pair of Spectacles,https://www.ibdb.com/broadway-production/a-pair-of-spectacles-4994
Tom Pinch,https://www.ibdb.com/broadway-production/tom-pinch-4995
The Middleman,https://www.ibdb.com/broadway-production/the-middleman-4996
David Garrick,https://www.ibdb.com/broadway-production/david-garrick-4997
The Fool's Revenge,https://www.ibdb.com/broadway-production/the-fools-revenge-5443
The Professor's Love Story,https://www.ibdb.com/broadway-production/the-professors-love-story-5444
The White Cat,https://www.ibdb.com/broadway-production/the-white-cat-4885
Miss Dolly Dollars,https://www.ibdb.com/broadway-production/miss-dolly-dollars-6110
The Prodigal Son,https://www.ibdb.com/broadway-production/the-prodigal-son-6116
Trilby,https://www.ibdb.com/broadway-production/trilby-6096
She Stoops to Conquer,https://www.ibdb.com/broadway-production/she-stoops-to-conquer-6087
The Misanthrope,https://www.ibdb.com/broadway-production/the-misanthrope-6052
Beau Brummell,https://www.ibdb.com/broadway-production/beau-brummell-6046
King Richard III,https://www.ibdb.com/broadway-production/king-richard-iii-6047
Ivan the Terrible,https://www.ibdb.com/broadway-production/ivan-the-terrible-6048
Dr. Jekyll and Mr. Hyde,https://www.ibdb.com/broadway-production/dr-jekyll-and-mr-hyde-6049
The Merchant of Venice,https://www.ibdb.com/broadway-production/the-merchant-of-venice-6050
A Parisian Romance,https://www.ibdb.com/broadway-production/a-parisian-romance-6051
The Prince Consort,https://www.ibdb.com/broadway-production/the-prince-consort-6042
Humpty Dumpty,https://www.ibdb.com/broadway-production/humpty-dumpty-5079
The Sorceress,https://www.ibdb.com/broadway-production/the-sorceress-5018
The Rogers Brothers in Paris,https://www.ibdb.com/broadway-production/the-rogers-brothers-in-paris-5909
Whoop-Dee-Doo,https://www.ibdb.com/broadway-production/whoop-dee-doo-5743
Looney Park,https://www.ibdb.com/broadway-production/looney-park-5743
Waffles,https://www.ibdb.com/broadway-production/waffles-5743
Catherine,https://www.ibdb.com/broadway-production/catherine-5743
The Two Orphans,https://www.ibdb.com/broadway-production/the-two-orphans-5861
Ivan the Terrible,https://www.ibdb.com/broadway-production/ivan-the-terrible-5849
Old Heidelberg,https://www.ibdb.com/broadway-production/old-heidelberg-5850
Beau Brummell,https://www.ibdb.com/broadway-production/beau-brummell-5851
A Parisian Romance,https://www.ibdb.com/broadway-production/a-parisian-romance-5852
Beaucaire,https://www.ibdb.com/broadway-production/beaucaire-5853
Dr. Jekyll and Mr. Hyde,https://www.ibdb.com/broadway-production/dr-jekyll-and-mr-hyde-5854
Ivan the Terrible,https://www.ibdb.com/broadway-production/ivan-the-terrible-5848
Mother Goose,https://www.ibdb.com/broadway-production/mother-goose-5791
Her Own Way,https://www.ibdb.com/broadway-production/her-own-way-5748
A Midsummer Night's Dream,https://www.ibdb.com/broadway-production/a-midsummer-nights-dream-4923
