Title,web_Link
No Strings,https://www.ibdb.com/broadway-production/no-strings-2770
Bravo Giovanni,https://www.ibdb.com/broadway-production/bravo-giovanni-2783
My Fair Lady,https://www.ibdb.com/broadway-production/my-fair-lady-2407
Sail Away,https://www.ibdb.com/broadway-production/sail-away-2878
A Call on Kuprin,https://www.ibdb.com/broadway-production/a-call-on-kuprin-2310
Fiorello!,https://www.ibdb.com/broadway-production/fiorello-2798
The World of Suzie Wong,https://www.ibdb.com/broadway-production/the-world-of-suzie-wong-2699
Auntie Mame,https://www.ibdb.com/broadway-production/auntie-mame-2577
The Desk Set,https://www.ibdb.com/broadway-production/the-desk-set-2544
Lunatics and Lovers,https://www.ibdb.com/broadway-production/lunatics-and-lovers-2484
Anniversary Waltz,https://www.ibdb.com/broadway-production/anniversary-waltz-2447
The Prescott Proposals,https://www.ibdb.com/broadway-production/the-prescott-proposals-2423
Don Juan Tenorio,https://www.ibdb.com/broadway-production/don-juan-tenorio-13347
El Alcalde de Zalamea,https://www.ibdb.com/broadway-production/el-alcalde-de-zalamea-13348
La Vida es Sueño,https://www.ibdb.com/broadway-production/la-vida-es-sueo-13349
Reinar Duspués de Morir,https://www.ibdb.com/broadway-production/reinar-duspus-de-morir-13350
El Cardenal,https://www.ibdb.com/broadway-production/el-cardenal-13351
Cyrano de Bergerac,https://www.ibdb.com/broadway-production/cyrano-de-bergerac-13352
La Otra Honra,https://www.ibdb.com/broadway-production/la-otra-honra-13353
The Frogs of Spring,https://www.ibdb.com/broadway-production/the-frogs-of-spring-2378
The Strong Are Lonely,https://www.ibdb.com/broadway-production/the-strong-are-lonely-2371
The Love of Four Colonels,https://www.ibdb.com/broadway-production/the-love-of-four-colonels-2208
Pal Joey,https://www.ibdb.com/broadway-production/pal-joey-2165
Seventeen,https://www.ibdb.com/broadway-production/seventeen-1950
Flahooley,https://www.ibdb.com/broadway-production/flahooley-1947
Romeo and Juliet,https://www.ibdb.com/broadway-production/romeo-and-juliet-1930
Ti-Coq,https://www.ibdb.com/broadway-production/ti-coq-1915
An Enemy of the People,https://www.ibdb.com/broadway-production/an-enemy-of-the-people-1901
Roland Petit's Les Ballets de Paris,https://www.ibdb.com/broadway-production/roland-petits-les-ballets-de-paris-1814
The Barrier,https://www.ibdb.com/broadway-production/the-barrier-1879
Burning Bright,https://www.ibdb.com/broadway-production/burning-bright-1872
Detective Story,https://www.ibdb.com/broadway-production/detective-story-1826
The Liar,https://www.ibdb.com/broadway-production/the-liar-2146
Now I Lay Me Down to Sleep,https://www.ibdb.com/broadway-production/now-i-lay-me-down-to-sleep-2135
Touch and Go,https://www.ibdb.com/broadway-production/touch-and-go-2124
Lend an Ear,https://www.ibdb.com/broadway-production/lend-an-ear-2046
Along Fifth Avenue,https://www.ibdb.com/broadway-production/along-fifth-avenue-2056
Make Mine Manhattan,https://www.ibdb.com/broadway-production/make-mine-manhattan-1639
Happy Birthday,https://www.ibdb.com/broadway-production/happy-birthday-1474
Three to Make Ready,https://www.ibdb.com/broadway-production/three-to-make-ready-1777
Follow the Girls,https://www.ibdb.com/broadway-production/follow-the-girls-1410
Too Hot for Maneuvers,https://www.ibdb.com/broadway-production/too-hot-for-maneuvers-1697
Lady in Danger,https://www.ibdb.com/broadway-production/lady-in-danger-1690
A Lady Says Yes,https://www.ibdb.com/broadway-production/a-lady-says-yes-1664
Ten Little Indians,https://www.ibdb.com/broadway-production/ten-little-indians-1316
Take a Bow,https://www.ibdb.com/broadway-production/take-a-bow-1313
Early to Bed,https://www.ibdb.com/broadway-production/early-to-bed-1296
Show Time,https://www.ibdb.com/broadway-production/show-time-1218
Uncle Harry,https://www.ibdb.com/broadway-production/uncle-harry-1197
The Life of Reilly,https://www.ibdb.com/broadway-production/the-life-of-reilly-1192
High Kickers,https://www.ibdb.com/broadway-production/high-kickers-1124
Old Acquaintance,https://www.ibdb.com/broadway-production/old-acquaintance-1044
Boys and Girls Together,https://www.ibdb.com/broadway-production/boys-and-girls-together-1017
Keep Off the Grass,https://www.ibdb.com/broadway-production/keep-off-the-grass-12988
Night Music,https://www.ibdb.com/broadway-production/night-music-13233
Two On An Island,https://www.ibdb.com/broadway-production/two-on-an-island-13226
Streets of Paris,https://www.ibdb.com/broadway-production/streets-of-paris-12880
The Hot Mikado,https://www.ibdb.com/broadway-production/the-hot-mikado-12440
Dear Octopus,https://www.ibdb.com/broadway-production/dear-octopus-12415
The Fabulous Invalid,https://www.ibdb.com/broadway-production/the-fabulous-invalid-12386
The Man from Cairo,https://www.ibdb.com/broadway-production/the-man-from-cairo-12348
A Doll's House,https://www.ibdb.com/broadway-production/a-dolls-house-12335
Yr. Obedient Husband,https://www.ibdb.com/broadway-production/yr-obedient-husband-10709
Madame Bovary,https://www.ibdb.com/broadway-production/madame-bovary-12314
Victoria Regina,https://www.ibdb.com/broadway-production/victoria-regina-12142
Victoria Regina,https://www.ibdb.com/broadway-production/victoria-regina-12049
Let Freedom Ring,https://www.ibdb.com/broadway-production/let-freedom-ring-12020
Life's Too Short,https://www.ibdb.com/broadway-production/lifes-too-short-11986
The Petrified Forest,https://www.ibdb.com/broadway-production/the-petrified-forest-7922
L'Aiglon,https://www.ibdb.com/broadway-production/laiglon-11933
The Red Cat,https://www.ibdb.com/broadway-production/the-red-cat-11916
Men in White,https://www.ibdb.com/broadway-production/men-in-white-11758
Tattle Tales,https://www.ibdb.com/broadway-production/tattle-tales-9708
Twentieth Century,https://www.ibdb.com/broadway-production/twentieth-century-11702
The Mad Hopes,https://www.ibdb.com/broadway-production/the-mad-hopes-11689
Rendezvous,https://www.ibdb.com/broadway-production/rendezvous-11644
The Man Who Reclaimed His Head,https://www.ibdb.com/broadway-production/the-man-who-reclaimed-his-head-11620
The Man Who Changed His Name,https://www.ibdb.com/broadway-production/the-man-who-changed-his-name-11536
The Animal Kingdom,https://www.ibdb.com/broadway-production/the-animal-kingdom-11486
Hamlet,https://www.ibdb.com/broadway-production/hamlet-10403
Just to Remind You,https://www.ibdb.com/broadway-production/just-to-remind-you-11404
America's Sweetheart,https://www.ibdb.com/broadway-production/americas-sweetheart-11318
An Affair of State,https://www.ibdb.com/broadway-production/an-affair-of-state-11271
Mr. Gilhooley,https://www.ibdb.com/broadway-production/mr-gilhooley-11152
First Mortgage,https://www.ibdb.com/broadway-production/first-mortgage-10952
June Moon,https://www.ibdb.com/broadway-production/june-moon-10951
Hold Everything,https://www.ibdb.com/broadway-production/hold-everything-10743
Ringside,https://www.ibdb.com/broadway-production/ringside-10665
Here's Howe,https://www.ibdb.com/broadway-production/heres-howe-10637
The Buzzard,https://www.ibdb.com/broadway-production/the-buzzard-10607
The Merchant of Venice,https://www.ibdb.com/broadway-production/the-merchant-of-venice-10554
Broadway,https://www.ibdb.com/broadway-production/broadway-10121
Bunk of 1926,https://www.ibdb.com/broadway-production/bunk-of-1926-10004
Glory Hallelujah,https://www.ibdb.com/broadway-production/glory-hallelujah-10040
The Green Hat,https://www.ibdb.com/broadway-production/the-green-hat-9898
Man or Devil,https://www.ibdb.com/broadway-production/man-or-devil-9864
Taps,https://www.ibdb.com/broadway-production/taps-8955
Starlight,https://www.ibdb.com/broadway-production/starlight-9664
The Depths,https://www.ibdb.com/broadway-production/the-depths-8948
Dixie to Broadway,https://www.ibdb.com/broadway-production/dixie-to-broadway-9611
The Red Falcon,https://www.ibdb.com/broadway-production/the-red-falcon-9594
Izzy,https://www.ibdb.com/broadway-production/izzy-9575
